2,United Reveal Rooney Deal Payments,Manchester United this morning revealed how the contingent payments to Everton for Wayne Rooney will be structured in a statement to the Stock Exchange.
2,Sooners Bumped Back By BCS,"The voters say Oklahoma is still the number-two team in the nation. The computers say otherwise. The Sooners check in at third in the initial edition of the BCS standings, taking a backseat to a Miami team "
4,PeopleSoft posts solid Q3 revenue growth,"PeopleSoft raced past analyst expectations in its just-ended quarter, reporting on Thursday a 12 percent increase in revenue, to \$698.8 million, and a slight uptick in revenue from software license sales."
4,Ballmer:  #39;No way #39; Apple will win digital media war,"Microsoft CEO Steve Ballmer told invited press at a London briefing that Microsoft would prevail over Apple, Sony and other competitors when it comes to winning the hearts and minds of home consumers looking to integrate computer technology into their "
4,The Sims go to Varsity,The Sims 2 University will ship this March and gives players of The Sims 2 the ability to watch their Sims become young adults and put childhood behind them as they settle into an all-new university town.
3,Yahoo's Profit More Than Triples,The Internet media company's quarterly profit was boosted by stronger online advertising and its acquisition of Overture Services.
1,Ukraine Parliament Says Run-Off Poll Invalid,"Ukraine's parliament declared invalid the disputed presidential election, a non-binding move demonstrating the country's rising dissatisfaction with the outcome."
3,"Under new law, floating checks no longer float","Last week, for example, the Rainier Valley mother mailed her payment check to the bank before Sept. 1, knowing that the Postal Service probably would deliver it in a couple of days."
1,"Blair Undergoes Treatment for Irregular Heartbeat, Sets Off &lt;b&gt;...&lt;/b&gt;",British Prime Minister Tony Blair entered a hospital Friday for a procedure to remedy an irregular heartbeat. He says the treatment is routine and expects to return to work on Monday.
3,Does RAND Walk the Talk on Labor Policy?,RAND is not unique among government contractors in continuing to do business with the government after being found in violation of labor law.
2,TAKEOVER ROUND UP PART 2,"Malcolm Glazer faces a last-minute challenge to his expected 800 million bid for Manchester United from Keith Harris, chairman of brokerage Seymour Pierce and a lifelong fan of the Old Trafford club."
1,Nuclear summit opens in Australia,Asia-Pacific leaders meet in Australia to discuss how to keep nuclear weapons out of the hands of extremists. 
1,Four dead in Argentine high school rampage,"A high school student wielding a 9mm pistol shot and killed four classmates and wounded five more today in Argentina #39;s worst school rampage, police said."
3,Tobacco companies to fight it out in court,"On the eve of a \$280bn racketeering trial of cigarette majors, political and legal uncertainties are still seen hanging over the US governments long-awaited case."
2,"With Pitching in Shambles, Yankees Hitters Prove Punchless",Baltimore's Sidney Ponson held the Yankees to two hits in his fourth career shutout. The Yankees have not scored a run in the last 17 innings.
4,2004 Among the Hottest Years on Record (AP),"AP - The year 2004, punctuated by four powerful hurricanes in the Caribbean and deadly typhoons lashing Asia, was the fourth-hottest on record, extending a trend since 1990 that has registered the 10 warmest years, a U.N. weather agency said Wednesday."
1,Holocaust denier Zundel loses appeal in Canada (AFP),"AFP - Canada's Supreme Court refused to hear an appeal from German Holocaust denier Ernst Zundel, who faces deportation to Germany."
4,Study: Firefox still gaining on Internet Explorer,"Alternative Web browsers Mozilla and Firefox experienced another month of growth at the expense of Microsoft #39;s dominant Internet Explorer, according to an online study."
3,"PepsiCo Profit Up, Cuts Jobs; Shares Rise","PepsiCo Inc. (PEP.N: Quote, Profile, Research) , the world #39;s No. 2 soft drink company, on Thursday said quarterly profit rose due to tax benefits and strong performances "
4,Time Warner  Settles AOL Cases For  #36;510 Million (washingtonpost.com),"washingtonpost.com - Time Warner Inc. yesterday agreed to pay  #36;510 million to settle criminal and civil charges stemming from an accounting scandal at its America Online division, moving to end a messy affair that tarnished its image and impeded its business after its merger with AOL in 2001."
2,Swansong for Gebrselassie,"Gebrselassie has already won everything under the sun. Twice an Olympic champion, in Atlanta and Sydney, the 10,000m legend has dominated the event for nearly ten years. By the time of Atlanta 1996, Gebrselassie was already the reigning world record ..."
4,Footprints on the Moon,The Moon offers a unique preserved laboratory free from the weathering that ages the record of how life arose on Earth. Studying radiation and polar craters may be targets for the next human or robotic missions.
2,"Bekele wins 10,000m gold as Gebrselassie #39;s era ends","Kenenisa Bekele stormed to the men  #39;s 10,000 meters title as his once all-conquoring fellow Ethiopian Haile Gebrselassie ended at the Olympic Games on Friday night."
2,"Tigers lost his stripes, and everyone knows that now",Nobody inside golf thinks Tiger Woods is the best player in the world anymore. Or the second best. Or perhaps even third. But now that truth is painfully official.
2,Woolmer hopes to spring a surprise,A youthful Pakistan cricket squad arrived in Perth Monday night bristling with confidence at the daunting task which confronts them in the upcoming Test series against Australia.
4,Report: IBM's PC business up for sale,"IBM has put its PC business up for sale, according to a story published on Friday on Web site of The New York Times."
4,IBM and Institute for Systems Biology to Fold Human Proteome on &lt;b&gt;...&lt;/b&gt;,"SEATTLE --(Business Wire)-- Nov. 16, 2004 -- The Institute for Systems Biology (ISB) announced today that in partnership with IBM, United Devices and the University of Washington, it has launched the Human Proteome Folding Project on World Community Grid."
4,FTC Goes After Spyware Operations (NewsFactor),NewsFactor - The Federal Trade Committee has filed a complaint in federal court asking that two Internet advertising and software firms be shut down. The FTC made the filing last Thursday and will hold a press conference on the matter tomorrow.
3,Bristol-Myers Posts Lower Profit," NEW YORK (Reuters) - Bristol-Myers Squibb Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BMY.N target=/stocks/quickinfo/fullquote""&gt;BMY.N&lt;/A&gt; on  Friday reported a lower third-quarter profit as revenue fell  amid intense competition for its products from rivals and  generic drugs."
1,PALESTINIAN CITED AS SINAI BOMBINGS HEAD,CAIRO MENL -- A Palestinian linked to an Islamic group in the Gaza Strip has been identified as the mastermind of a series of bombings in the Sinai Peninsula that killed 34 people.
3,General Electric Settles Welch Contract Probe With Regulators,General Electric Co. said it settled allegations with the US Securities and Exchange Commission that it didn #39;t fully disclose perks such as an apartment and wine for retired Chief Executive Officer Jack Welch.
4,Microsoft Refreshes Mac Office (PC World),"PC World - Service Pack 1 fixes security flaws, updates individual applications."
2,Dillon experiences a whole new feeling,There weren't many times during the course of his Cincinnati Bengals career when Corey Dillon left the locker room satisfied after a game.
1,U.S. Awaits Judgment on Venezuela Voting (AP),"AP - There was no evident pattern of fraud in Venezuela's balloting that left President Hugo Chavez in office but a final judgment depends on what observers report, the State Department said Monday."
1,WHO Warns Of More Human Deaths After Bird Flu #39;s Latest Victim In &lt;b&gt;...&lt;/b&gt;,"A World Health Organization official has warned of the likelihood of more human deaths from the bird flu virus, after the death of a teenage boy in Thailand this week."
3,"Rite Aid Posts Profit, Reaffirms Outlook"," NEW YORK (Reuters) - Drugstore chain Rite Aid Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RAD.N target=/stocks/quickinfo/fullquote""&gt;RAD.N&lt;/A&gt;  on Thursday reported a quarterly profit, reversing a year-ago  loss, on strong cash flow and a reduction in inventory-related  expenses."
4,"Sun, Microsoft to detail interoperability next month","SEPTEMBER 14, 2004 (IDG NEWS SERVICE) - Sun Microsystems Inc. and Microsoft Corp. next month plan to provide more details on the work they are doing to make their products interoperable, a Sun executive said yesterday."
